config,Phi_global,H2O_vmr,CO2_vmr,O2_vmr,H2_vmr,CH4_vmr,CO_vmr,N2_vmr,S2_vmr,SO2_vmr,H2S_vmr,P_surf,fO2_shift_IW_derived,O_kg_total,O_res
S2_m5_IWp4_fixed,4.9114522823e-01,1.6657583962e-02,7.0145093465e-01,1.7995276607e-01,1.4240828211e-04,1.1890095504e-15,4.6860639009e-02,8.5277588551e-03,8.5986931373e-09,4.6407874474e-02,2.5551282584e-08,5.8782306463e+02,4.0000000000e+00,2.2626622890e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9116193870e-01,1.6648976016e-02,7.0107360463e-01,1.8038728306e-01,1.4233568906e-04,1.1870476248e-15,4.6841016064e-02,8.5229527023e-03,8.5800265585e-09,4.6383797204e-02,2.5503261749e-08,5.8808677352e+02,4.0000000000e+00,2.2628268713e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9117586057e-01,1.6641404956e-02,7.0073965484e-01,1.8077181128e-01,1.4227184738e-04,1.1853238380e-15,4.6823637385e-02,8.5186947232e-03,8.5635648648e-09,4.6362490395e-02,2.5460971267e-08,5.8832079328e+02,4.0000000000e+00,2.2629727196e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9118082931e-01,1.6637226069e-02,7.0054804110e-01,1.8099228231e-01,1.4223663003e-04,1.1843650118e-15,4.6813663190e-02,8.5162362978e-03,8.5541609589e-09,4.6350279855e-02,2.5437061253e-08,5.8845651185e+02,4.0000000000e+00,2.2630565621e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9116649242e-01,1.6640415061e-02,7.0066590952e-01,1.8085602690e-01,1.4226358213e-04,1.1850608648e-15,4.6819808858e-02,8.5176913478e-03,8.5600146366e-09,4.6357850160e-02,2.5452902007e-08,5.8837801736e+02,4.0000000000e+00,2.2630053132e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9112754403e-01,1.6653534687e-02,7.0120465346e-01,1.8023475903e-01,1.4237431963e-04,1.1879983139e-15,4.6847857515e-02,8.5244766978e-03,8.5866828504e-09,4.6392309623e-02,2.5522814437e-08,5.8800781676e+02,4.0000000000e+00,2.2627705247e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9105364947e-01,1.6679782346e-02,7.0229325799e-01,1.7897978262e-01,1.4259584658e-04,1.1939235012e-15,4.6904436089e-02,8.5382116306e-03,8.6409415463e-09,4.6461898622e-02,2.5664535026e-08,5.8725945058e+02,4.0000000000e+00,2.2622971567e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9092560030e-01,1.6725349546e-02,7.0418365844e-01,1.7680083644e-01,1.4298046038e-04,1.2043228547e-15,4.7002386082e-02,8.5620638635e-03,8.7364641709e-09,4.6582689955e-02,2.5913640523e-08,5.8596547984e+02,4.0000000000e+00,2.2614789082e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9071094553e-01,1.6799695416e-02,7.0725211029e-01,1.7326460311e-01,1.4360812193e-04,1.2215820505e-15,4.7160552131e-02,8.6007441471e-03,8.8951920870e-09,4.6778651001e-02,2.6327132556e-08,5.8388345609e+02,4.0000000000e+00,2.2601610639e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.9035658709e-01,1.6916127238e-02,7.1200670578e-01,1.6778637188e-01,1.4459148384e-04,1.2493475412e-15,4.7403547644e-02,8.6605625782e-03,9.1506551068e-09,4.7082056679e-02,2.6991902669e-08,5.8070382891e+02,4.0000000000e+00,2.2581440394e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8977687942e-01,1.7093437528e-02,7.1913238320e-01,1.5957922773e-01,1.4608998062e-04,1.2934559854e-15,4.7762696340e-02,8.7499399620e-03,9.5570530333e-09,4.7536187079e-02,2.8047368238e-08,5.7604211275e+02,4.0000000000e+00,2.2551766972e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8883953758e-01,1.7360935028e-02,7.2969218382e-01,1.4742621453e-01,1.4835296351e-04,1.3646921883e-15,4.8282759972e-02,8.8819115232e-03,1.0218337440e-08,4.8207601593e-02,2.9755921885e-08,5.6934383463e+02,4.0000000000e+00,2.2508971721e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8742742343e-01,1.7801751733e-02,7.4744304683e-01,1.2705110828e-01,1.5208836387e-04,1.4991964868e-15,4.9118441745e-02,9.1043885735e-03,1.1525730334e-08,4.9329129267e-02,3.3058971187e-08,5.5846814557e+02,4.0000000000e+00,2.2439994456e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8548732659e-01,1.8402123206e-02,7.7154826871e-01,9.9497501138e-02,1.5719919232e-04,1.7287530557e-15,5.0152846352e-02,9.4056274096e-03,1.3882295852e-08,5.0836380595e-02,3.8845727170e-08,5.4457438542e+02,4.0000000000e+00,2.2352024540e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8334607439e-01,1.8814092940e-02,7.8553227823e-01,8.3534041121e-02,1.6072948672e-04,1.9153758649e-15,5.0679534427e-02,9.5737476189e-03,1.5753850203e-08,5.1705516270e-02,4.3455136130e-08,5.3737217048e+02,4.0000000000e+00,2.2303916107e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.8127933204e-01,1.9117204566e-02,7.9764907735e-01,6.9824774006e-02,1.6334929437e-04,2.1155223130e-15,5.1082656493e-02,9.7327608160e-03,1.7866015001e-08,5.2430110444e-02,4.8431090910e-08,5.3340190900e+02,4.0000000000e+00,2.2263394236e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7583187264e-01,1.9199981567e-02,7.9781018234e-01,6.9559897267e-02,1.6405617488e-04,2.1575356052e-15,5.1096924800e-02,9.7373825210e-03,1.7950311435e-08,5.2431507761e-02,4.8879027100e-08,5.3648556248e+02,4.0000000000e+00,2.2262451289e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7581011383e-01,1.9189609134e-02,7.9721535809e-01,7.0226175784e-02,1.6396541856e-04,2.1484424638e-15,5.1079273044e-02,9.7296005493e-03,1.7834492265e-08,5.2395950789e-02,4.8621980009e-08,5.3682432912e+02,4.0000000000e+00,2.2264382133e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7578714213e-01,1.9177259075e-02,7.9651753237e-01,7.1008285042e-02,1.6385749058e-04,2.1378640433e-15,5.1058329267e-02,9.7204855993e-03,1.7700611822e-08,5.2354184393e-02,4.8324021957e-08,5.3722145858e+02,4.0000000000e+00,2.2266652223e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7576410516e-01,1.9164185976e-02,7.9578368230e-01,7.1831168696e-02,1.6374336826e-04,2.1268747469e-15,5.1036034398e-02,9.7109051957e-03,1.7562119435e-08,5.2310213750e-02,4.8015169430e-08,5.3763951004e+02,4.0000000000e+00,2.2269045261e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7574126289e-01,1.9150794331e-02,7.9503506953e-01,7.2670986284e-02,1.6362658614e-04,2.1158127451e-15,5.1013011356e-02,9.7011342668e-03,1.7423212912e-08,5.2265311786e-02,4.7704826746e-08,5.3806663620e+02,4.0000000000e+00,2.2271492533e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7571856207e-01,1.9137357977e-02,7.9428530600e-01,7.3512440882e-02,1.6350952732e-04,2.1048885730e-15,5.0989675324e-02,9.6913476272e-03,1.7286435821e-08,5.2220297245e-02,4.7398760101e-08,5.3849529843e+02,4.0000000000e+00,2.2273949745e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7569592967e-01,1.9124038870e-02,7.9354227937e-01,7.4346649672e-02,1.6339359509e-04,2.0942169001e-15,5.0966280257e-02,9.6816464248e-03,1.7153142246e-08,5.2175646830e-02,4.7100074580e-08,5.3892110807e+02,4.0000000000e+00,2.2276390990e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7567325536e-01,1.9110845403e-02,7.9280602720e-01,7.5173548311e-02,1.6327885562e-04,2.0837922551e-15,5.0942839764e-02,9.6720305835e-03,1.7023219070e-08,5.2131365321e-02,4.6808563806e-08,5.3934406484e+02,4.0000000000e+00,2.2278815980e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7565041718e-01,1.9097760967e-02,7.9207529832e-01,7.5994523064e-02,1.6316515841e-04,2.0735910984e-15,5.0919325336e-02,9.6624833627e-03,1.6896336208e-08,5.2087379647e-02,4.6523526782e-08,5.3976489965e+02,4.0000000000e+00,2.2281228693e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7562729203e-01,1.9084757949e-02,7.9134829188e-01,7.6811581671e-02,1.6305225852e-04,2.0635833274e-15,5.0895688394e-02,9.6529809231e-03,1.6772089112e-08,5.2043583187e-02,4.6244087630e-08,5.4018466072e+02,4.0000000000e+00,2.2283634965e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7560375855e-01,1.9071803111e-02,7.9062293766e-01,7.7627038689e-02,1.6293986339e-04,2.0537365681e-15,5.0871868781e-02,9.6434959504e-03,1.6650051430e-08,5.1999852600e-02,4.5969314280e-08,5.4060455710e+02,4.0000000000e+00,2.2286041590e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7557969792e-01,1.9058859929e-02,7.8989701641e-01,7.8443380302e-02,1.6282765323e-04,2.0440179637e-15,5.0847798486e-02,9.6339992089e-03,1.6529796628e-08,5.1956055058e-02,4.5698267596e-08,5.4102589157e+02,4.0000000000e+00,2.2288455922e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7555499434e-01,1.9045889964e-02,7.8916823029e-01,7.9263185021e-02,1.6271529280e-04,2.0343951637e-15,5.0823403915e-02,9.6244604534e-03,1.6410909739e-08,5.1912052497e-02,4.5430028316e-08,5.4145002135e+02,4.0000000000e+00,2.2290885651e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7552953472e-01,1.9032853474e-02,7.8843423253e-01,8.0089090264e-02,1.6260243677e-04,2.0248367102e-15,5.0798606892e-02,9.6148488091e-03,1.6292991699e-08,5.1867703418e-02,4.5163707307e-08,5.4187834187e+02,4.0000000000e+00,2.2293338705e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7550320940e-01,1.9019710453e-02,7.8769268198e-01,8.0923730817e-02,1.6248873863e-04,2.0153127239e-15,5.0773326541e-02,9.6051334813e-03,1.6175667363e-08,5.1822866191e-02,4.4898464146e-08,5.4231225578e+02,4.0000000000e+00,2.2295823068e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7547591098e-01,1.9006420695e-02,7.8694124223e-01,8.1769739717e-02,1.6237385117e-04,2.0057948489e-15,5.0747479334e-02,9.5952837372e-03,1.6058584360e-08,5.1777399021e-02,4.4633505042e-08,5.4275317424e+02,4.0000000000e+00,2.2298346791e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7544753547e-01,1.8992945014e-02,7.8617764645e-01,8.2629675042e-02,1.6225743701e-04,1.9962570286e-15,5.0720981398e-02,9.5852697507e-03,1.5941422169e-08,5.1731163885e-02,4.4368103894e-08,5.4320247952e+02,4.0000000000e+00,2.2300917767e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7541798244e-01,1.8979245850e-02,7.8539972769e-01,8.3505985526e-02,1.6213917372e-04,1.9866758030e-15,5.0693749719e-02,9.5750629960e-03,1.5823895279e-08,5.1684028400e-02,4.4101610000e-08,5.4366150758e+02,4.0000000000e+00,2.2303543638e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7538715273e-01,1.8965286665e-02,7.8460538153e-01,8.4401052495e-02,1.6201874854e-04,1.9770297647e-15,5.0665700972e-02,9.5646357531e-03,1.5705746063e-08,5.1635863581e-02,4.3833432426e-08,5.4413157040e+02,4.0000000000e+00,2.2306231913e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7535495137e-01,1.8951032806e-02,7.8379261821e-01,8.5317130961e-02,1.6189586581e-04,1.9673000971e-15,5.0636753483e-02,9.5539618004e-03,1.5586751285e-08,5.1586547013e-02,4.3563054984e-08,5.4461392481e+02,4.0000000000e+00,2.2308989796e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7532131665e-01,1.8936448118e-02,7.8295948717e-01,8.6256436645e-02,1.6177021778e-04,1.9574690585e-15,5.0606824666e-02,9.5430156154e-03,1.5466709226e-08,5.1535958100e-02,4.3290002502e-08,5.4510980355e+02,4.0000000000e+00,2.2311824439e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7528620789e-01,1.8921495250e-02,7.8210405314e-01,8.7221172181e-02,1.6164148728e-04,1.9475198626e-15,5.0575830195e-02,9.5317719941e-03,1.5345435873e-08,5.1483976681e-02,4.3013834178e-08,5.4562043474e+02,4.0000000000e+00,2.2314743028e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7524952672e-01,1.8906139557e-02,7.8122433797e-01,8.8213587765e-02,1.6150938087e-04,1.9374372427e-15,5.0543681876e-02,9.5202048327e-03,1.5222757697e-08,5.1430479954e-02,4.2734138710e-08,5.4614711013e+02,4.0000000000e+00,2.2317752989e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7521113233e-01,1.8890051193e-02,7.8030359493e-01,8.9252642915e-02,1.6137107084e-04,1.9270320751e-15,5.0509742361e-02,9.5080972091e-03,1.5096500206e-08,5.1374442074e-02,4.2445844786e-08,5.4669976593e+02,4.0000000000e+00,2.2320912561e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7517087049e-01,1.8873460129e-02,7.7935283883e-01,9.0325902195e-02,1.6122854066e-04,1.9164518591e-15,5.0474389623e-02,9.4955903110e-03,1.4968370198e-08,5.1316532542e-02,4.2152906121e-08,5.4727222353e+02,4.0000000000e+00,2.2324185091e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7512863275e-01,1.8856335304e-02,7.7837026609e-01,9.1435428712e-02,1.6108153036e-04,1.9056877021e-15,5.0437532922e-02,9.4826602202e-03,1.4838276944e-08,5.1256637819e-02,4.1855092540e-08,5.4786573592e+02,4.0000000000e+00,2.2327577794e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7508430639e-01,1.8838625426e-02,7.7735307092e-01,9.2584423303e-02,1.6092960714e-04,1.8947203296e-15,5.0399041134e-02,9.4692700710e-03,1.4706013793e-08,5.1194582577e-02,4.1551899694e-08,5.4848216534e+02,4.0000000000e+00,2.2331101473e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7503777834e-01,1.8820274377e-02,7.7629822165e-01,9.3776347255e-02,1.6077229789e-04,1.8835295815e-15,5.0358770800e-02,9.4553800840e-03,1.4571368532e-08,5.1130177022e-02,4.1242804882e-08,5.4912353351e+02,4.0000000000e+00,2.2334767889e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7498893643e-01,1.8801221528e-02,7.7520248170e-01,9.5014899188e-02,1.6060909203e-04,1.8720948165e-15,5.0316566486e-02,9.4409478435e-03,1.4434128559e-08,5.1063218106e-02,4.0927278586e-08,5.4979201279e+02,4.0000000000e+00,2.2338589711e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7493767585e-01,1.8781402894e-02,7.7406248915e-01,9.6303925795e-02,1.6043945147e-04,1.8603958531e-15,5.0272263449e-02,9.4259293664e-03,1.4294092859e-08,5.0993494298e-02,4.0604811390e-08,5.5048988031e+02,4.0000000000e+00,2.2342580268e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7488390493e-01,1.8760752755e-02,7.7287485594e-01,9.7647310115e-02,1.6026282451e-04,1.8484140556e-15,5.0225691232e-02,9.4102804172e-03,1.4151085192e-08,5.0920791600e-02,4.0274944237e-08,5.5121946034e+02,4.0000000000e+00,2.2346753222e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7482755468e-01,1.8739207422e-02,7.7163638454e-01,9.9048726423e-02,1.6007867803e-04,1.8361344980e-15,5.0176682135e-02,9.3939593663e-03,1.4004979534e-08,5.0844906802e-02,3.9937327596e-08,5.5198299381e+02,4.0000000000e+00,2.2351121824e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7476858650e-01,1.8716708611e-02,7.7034425779e-01,1.0051142497e-01,1.5988652616e-04,1.8235476459e-15,5.0125079095e-02,9.3769296889e-03,1.3855719166e-08,5.0765659174e-02,3.9591766724e-08,5.5278252209e+02,4.0000000000e+00,2.2355698249e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7470699791e-01,1.8693210173e-02,7.6899638569e-01,1.0203783775e-01,1.5968598742e-04,1.8106524600e-15,5.0070750365e-02,9.3591644808e-03,1.3703350465e-08,5.0682911922e-02,3.9238302983e-08,5.5361967452e+02,4.0000000000e+00,2.2360492353e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7463420646e-01,1.8669205717e-02,7.6759033711e-01,1.0363023259e-01,1.5948129194e-04,1.7975742470e-15,5.0013549952e-02,9.3405825686e-03,1.3548004382e-08,5.0596557661e-02,3.8878335454e-08,5.5450005287e+02,4.0000000000e+00,2.2365516359e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7454973142e-01,1.8644583548e-02,7.6611943636e-01,1.0529623192e-01,1.5927150148e-04,1.7842734787e-15,4.9953151054e-02,9.3210954512e-03,1.3389264776e-08,5.0506177578e-02,3.8510829904e-08,5.5542837553e+02,4.0000000000e+00,2.2370797274e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7446291324e-01,1.8618865143e-02,7.6458968796e-01,1.0702968791e-01,1.5905253985e-04,1.7706917399e-15,4.9889741524e-02,9.3008353193e-03,1.3227984130e-08,5.0412077560e-02,3.8136473597e-08,5.5639744008e+02,4.0000000000e+00,2.2376315845e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7437409266e-01,1.8591723540e-02,7.6298639933e-01,1.0884740180e-01,1.5882163573e-04,1.7567063238e-15,4.9822651059e-02,9.2796146078e-03,1.3062942230e-08,5.0313336535e-02,3.7752220483e-08,5.5741659283e+02,4.0000000000e+00,2.2382128552e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7428352932e-01,1.8563580362e-02,7.6133125027e-01,1.1072480445e-01,1.5858239087e-04,1.7425428920e-15,4.9752730883e-02,9.2577151087e-03,1.2896688982e-08,5.0211285597e-02,3.7364083523e-08,5.5847301055e+02,4.0000000000e+00,2.2388160483e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7419170639e-01,1.8534717802e-02,7.5963969215e-01,1.1264438894e-01,1.5833721114e-04,1.7283510619e-15,4.9680600401e-02,9.2353394586e-03,1.2730938006e-08,5.0106873647e-02,3.6976093694e-08,5.5955739621e+02,4.0000000000e+00,2.2394358040e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7409911482e-01,1.8505309303e-02,7.5792181997e-01,1.1459471880e-01,1.5808757155e-04,1.7142212789e-15,4.9606672545e-02,9.2126211518e-03,1.2566735044e-08,5.0000720824e-02,3.6590711017e-08,5.6066360761e+02,4.0000000000e+00,2.2400686241e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7400621876e-01,1.8475543458e-02,7.5618832312e-01,1.1656365831e-01,1.5783507142e-04,1.7002424551e-15,4.9531402469e-02,9.1897011863e-03,1.2405081240e-08,4.9893487096e-02,3.6210321398e-08,5.6178502658e+02,4.0000000000e+00,2.2407107144e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7391342641e-01,1.8445611030e-02,7.5444976025e-01,1.1853919668e-01,1.5758132445e-04,1.6864961230e-15,4.9455256078e-02,9.1667185145e-03,1.2246868395e-08,4.9785827374e-02,3.5837081125e-08,5.6291501285e+02,4.0000000000e+00,2.2413582460e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7382108531e-01,1.8415689954e-02,7.5271582013e-01,1.2051029201e-01,1.5732783204e-04,1.6730509112e-15,4.9378676084e-02,9.1438004622e-03,1.2092823579e-08,4.9678345300e-02,3.5472777885e-08,5.6404737146e+02,4.0000000000e+00,2.2420076314e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7372945503e-01,1.8385949216e-02,7.5099543440e-01,1.2246674412e-01,1.5707601709e-04,1.6599650766e-15,4.9302084464e-02,9.1210640245e-03,1.1943536845e-08,4.9571600023e-02,3.5118895546e-08,5.6517630541e+02,4.0000000000e+00,2.2426554903e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7363865588e-01,1.8356516785e-02,7.4929507903e-01,1.2440113268e-01,1.5682695320e-04,1.6472744672e-15,4.9225803625e-02,9.0985936425e-03,1.1799333861e-08,4.9466000054e-02,3.4776301888e-08,5.6629753307e+02,4.0000000000e+00,2.2432993022e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7354875850e-01,1.8327479937e-02,7.4761908181e-01,1.2630847796e-01,1.5658136824e-04,1.6349958784e-15,4.9150065337e-02,9.0764456933e-03,1.1660330130e-08,4.9361821127e-02,3.4445361330e-08,5.6740809099e+02,4.0000000000e+00,2.2439373132e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7345963796e-01,1.8298909465e-02,7.4597036453e-01,1.2818538909e-01,1.5633985111e-04,1.6231365619e-15,4.9075040701e-02,9.0546572626e-03,1.1526515704e-08,4.9259252796e-02,3.4126154020e-08,5.6850595541e+02,4.0000000000e+00,2.2445682767e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7337156881e-01,1.8270822100e-02,7.4435044156e-01,1.3003010671e-01,1.5610253112e-04,1.6116871877e-15,4.9000837276e-02,9.0332494783e-03,1.1397763089e-08,4.9158394471e-02,3.3818420164e-08,5.6958980186e+02,4.0000000000e+00,2.2451914596e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7328437950e-01,1.8242714183e-02,7.4273443265e-01,1.3187100675e-01,1.5586513773e-04,1.6004438123e-15,4.8926341130e-02,9.0119001933e-03,1.1271907940e-08,4.9057694514e-02,3.3516897606e-08,5.7067562822e+02,4.0000000000e+00,2.2458163328e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7319784565e-01,1.8215093096e-02,7.4114602545e-01,1.3368097922e-01,1.5563195822e-04,1.5895799991e-15,4.8852669620e-02,8.9909140245e-03,1.1150648795e-08,4.8958641606e-02,3.3225879727e-08,5.7174806950e+02,4.0000000000e+00,2.2464336856e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7311183224e-01,1.8187955865e-02,7.3958455535e-01,1.3546073447e-01,1.5540295935e-04,1.5790779843e-15,4.8779824812e-02,8.9702816248e-03,1.1033733298e-08,4.8861200296e-02,3.2944827500e-08,5.7280739897e+02,4.0000000000e+00,2.2470436350e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7302619204e-01,1.8161268958e-02,7.3804786906e-01,1.3721268795e-01,1.5517785045e-04,1.5689104550e-15,4.8707736250e-02,8.9499743780e-03,1.0920817242e-08,4.8765241318e-02,3.2672966411e-08,5.7385488594e+02,4.0000000000e+00,2.2476468890e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7294077171e-01,1.8134990202e-02,7.3653339568e-01,1.3893973716e-01,1.5495626891e-04,1.5590488230e-15,4.8636309983e-02,8.9299582523e-03,1.0811549795e-08,4.8670608583e-02,3.2409496905e-08,5.7489210562e+02,4.0000000000e+00,2.2482443383e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7285541549e-01,1.8109071103e-02,7.3503827005e-01,1.4064512103e-01,1.5473779971e-04,1.5494640952e-15,4.8565434226e-02,8.9101954166e-03,1.0705582560e-08,4.8577126872e-02,3.2153616855e-08,5.7592086094e+02,4.0000000000e+00,2.2488370106e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7276996733e-01,1.8083458504e-02,7.3355941933e-01,1.4233232095e-01,1.5452198940e-04,1.5401274357e-15,4.8494983452e-02,8.8906453738e-03,1.0602575163e-08,4.8484607254e-02,3.1904535736e-08,5.7694312733e+02,4.0000000000e+00,2.2494260385e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7268427311e-01,1.8058096073e-02,7.3209364116e-01,1.4400497143e-01,1.5430835859e-04,1.5310106286e-15,4.8424822193e-02,8.8712659846e-03,1.0502199756e-08,4.8392852003e-02,3.1661486204e-08,5.7796100183e+02,4.0000000000e+00,2.2500126298e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7259818243e-01,1.8032925373e-02,7.3063766010e-01,1.4566679542e-01,1.5409641089e-04,1.5220863670e-15,4.8354807875e-02,8.8520142082e-03,1.0404143666e-08,4.8301658153e-02,3.1423731169e-08,5.7897666568e+02,4.0000000000e+00,2.2505980455e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7251154624e-01,1.8007884548e-02,7.2918805826e-01,1.4732168347e-01,1.5388562182e-04,1.5133277300e-15,4.8284787609e-02,8.8328451968e-03,1.0308103572e-08,4.8210813160e-02,3.1190549909e-08,5.7999243299e+02,4.0000000000e+00,2.2511836288e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7242420498e-01,1.7982893168e-02,7.2774051898e-01,1.4897455951e-01,1.5367531095e-04,1.5047032391e-15,4.8214561453e-02,8.8137024806e-03,1.0213735604e-08,4.8120047281e-02,3.0961113299e-08,5.8101127096e+02,4.0000000000e+00,2.2517711128e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7233585076e-01,1.7957683261e-02,7.2628139136e-01,1.5064104074e-01,1.5346321747e-04,1.4961231878e-15,4.8143469532e-02,8.7944084690e-03,1.0120118611e-08,4.8028501933e-02,3.0733134634e-08,5.8204261847e+02,4.0000000000e+00,2.2523660689e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7224477372e-01,1.7930095203e-02,7.2470311446e-01,1.5244432323e-01,1.5323113755e-04,1.4869076210e-15,4.8066232287e-02,8.7735674487e-03,1.0020473507e-08,4.7929395090e-02,3.0489549251e-08,5.8316093306e+02,4.0000000000e+00,2.2530126462e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7223157419e-01,1.7888910989e-02,7.2270952420e-01,1.5472918959e-01,1.5288391419e-04,1.4741934069e-15,4.7968106141e-02,8.7477982417e-03,9.8961755114e-09,4.7803546225e-02,3.0174223059e-08,5.8453444051e+02,4.0000000000e+00,2.2538316999e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7225128817e-01,1.7873823412e-02,7.2205177284e-01,1.5548471676e-01,1.5275655620e-04,1.4697496027e-15,4.7935595178e-02,8.7394276444e-03,9.8555483065e-09,4.7761867056e-02,3.0068451201e-08,5.8497842708e+02,4.0000000000e+00,2.2541024928e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7227109006e-01,1.7859900706e-02,7.2144931181e-01,1.5617690026e-01,1.5263902852e-04,1.4656803824e-15,4.7905764579e-02,8.7317693846e-03,9.8185699953e-09,4.7723673817e-02,2.9971936843e-08,5.8538501380e+02,4.0000000000e+00,2.2543509701e+22,0.0000000000e+00
S2_m5_IWp4_fixed,4.7229148800e-01,1.7847498386e-02,7.2092076637e-01,1.5678439917e-01,1.5253432154e-04,1.4620903744e-15,4.7879551736e-02,8.7250670591e-03,9.7862973643e-09,4.7690142657e-02,2.9887334764e-08,5.8574092485e+02,4.0000000000e+00,2.2545692714e+22,0.0000000000e+00
